"dbpedia_1005","Kaggle_4324816","0.0","0.0","0.3960597826086957","Coca-Cola Bottling Co. Consolidated","pepsi-cola bottling company of new haven"
"dbpedia_3346","Kaggle_3918485","0.0","0.0","0.41846846846846847","Philippine National Construction Corporation","christian construction inc"
"dbpedia_3346","Kaggle_3948619","0.0","0.0","0.44509803921568625","Philippine National Construction Corporation","lindahl construction inc"
"dbpedia_3346","Kaggle_4106276","0.0","0.0","0.34537166900420757","Philippine National Construction Corporation","tolba for engineering and construction"
"dbpedia_3346","Kaggle_4188351","0.0","0.0","0.44473684210526315","Philippine National Construction Corporation","mtm renovations & construction"
"dbpedia_3346","Kaggle_4210569","0.0","0.0","0.49301075268817207","Philippine National Construction Corporation","phipps construction"
"dbpedia_3346","Kaggle_4302940","0.0","0.0","0.3946236559139785","Philippine National Construction Corporation","ats construction ltd"
"dbpedia_3346","Kaggle_4326737","0.0","0.0","0.3779569892473118","Philippine National Construction Corporation","rsn construction"
"dbpedia_3346","Kaggle_4337287","0.0","0.0","0.4303921568627451","Philippine National Construction Corporation","henson construction"
"dbpedia_3346","Kaggle_4418529","0.0","0.0","0.4463414634146341","Philippine National Construction Corporation","vilmec industrial constructions"
"dbpedia_3346","Kaggle_4474198","0.28205128205128205","0.0","0.42435897435897435","Philippine National Construction Corporation","rgp restoration & construction group"
"dbpedia_3346","Kaggle_4512626","0.0","0.0","0.41747967479674797","Philippine National Construction Corporation","apeiron utility construction"
"dbpedia_3346","Kaggle_4584011","0.22413793103448276","0.0","0.0","Philippine National Construction Corporation","top general construction and civil engineering service limited"
"dbpedia_3346","Kaggle_4606621","0.0","0.0","0.40632183908045977","Philippine National Construction Corporation","b & l construction"
"dbpedia_3346","Kaggle_4610740","0.0","0.0","0.36531531531531536","Philippine National Construction Corporation","linnen construction bois"
"dbpedia_3346","Kaggle_4808161","0.0","0.0","0.44487179487179485","Philippine National Construction Corporation","livingstone construction"
"dbpedia_3346","Kaggle_4835410","0.0","0.0","0.36818181818181817","Philippine National Construction Corporation","stutz construction"
"dbpedia_3346","Kaggle_4880568","0.0","0.0","0.36627906976744184","Philippine National Construction Corporation","imperial roofing and construction inc."
"dbpedia_3346","Kaggle_4996148","0.0","0.0","0.3648097826086957","Philippine National Construction Corporation","affordable commercial construction"
"dbpedia_3346","Kaggle_5024060","0.0","0.0","0.491025641025641","Philippine National Construction Corporation","pile foundation construction"
"dbpedia_3346","Kaggle_5117190","0.0","0.0","0.3482456140350877","Philippine National Construction Corporation","pilgrim construction co llc"
"dbpedia_3346","Kaggle_5215936","0.0","0.0","0.4018018018018018","Philippine National Construction Corporation","holmquist construction"
"dbpedia_3346","Kaggle_5217122","0.0","0.0","0.36080586080586075","Philippine National Construction Corporation","professional electrical construction services, inc."
"dbpedia_3347","Kaggle_3602254","0.0","0.0","0.40922730682670666","Philippine National Construction Corporation","marine industrial construction, llc."
"dbpedia_3347","Kaggle_3642770","0.0","0.0","0.38908045977011496","Philippine National Construction Corporation","3 a construction"
"dbpedia_3347","Kaggle_3656654","0.0","0.0","0.4768817204301075","Philippine National Construction Corporation","lippe construction"
"dbpedia_3347","Kaggle_3708693","0.0","0.0","0.3475390156062425","Philippine National Construction Corporation","civil engineering and construction review"
"dbpedia_3347","Kaggle_3715520","0.0","0.0","0.37456140350877193","Philippine National Construction Corporation","technical construction pty ltd"
"dbpedia_3347","Kaggle_3826455","0.0","0.0","0.4112403100775194","Philippine National Construction Corporation","orbit engineering & construction"
"dbpedia_3347","Kaggle_3903300","0.0","0.0","0.35700757575757575","Philippine National Construction Corporation","technology, engineering and construction, inc."
"dbpedia_3347","Kaggle_3987392","0.0","0.0","0.3945736434108527","Philippine National Construction Corporation","flame engineering & construction"
"dbpedia_3347","Kaggle_4016575","0.0","0.0","0.5096774193548387","Philippine National Construction Corporation","pippin construction limited"
"dbpedia_3347","Kaggle_4085103","0.0","0.0","0.38513513513513514","Philippine National Construction Corporation","bommarito construction"
"dbpedia_3347","Kaggle_4341360","0.0","0.0","0.42843137254901964","Philippine National Construction Corporation","phaneuf construction"
"dbpedia_3347","Kaggle_4378330","0.0","0.0","0.4238095238095238","Philippine National Construction Corporation","childers construction co."
"dbpedia_3347","Kaggle_4525024","0.0","0.0","0.3724137931034483","Philippine National Construction Corporation","g construction group inc"
"dbpedia_3347","Kaggle_4596730","0.0","0.0","0.4261904761904762","Philippine National Construction Corporation","shannon construction co"
"dbpedia_3347","Kaggle_4671202","0.0","0.0","0.4738095238095238","Philippine National Construction Corporation","generations construction inc"
"dbpedia_3347","Kaggle_4722023","0.0","0.5675675675675675","0.4402298850574713","Philippine National Construction Corporation","fal construction corporation"
"dbpedia_3347","Kaggle_4848710","0.0","0.0","0.39487179487179486","Philippine National Construction Corporation","picture this construction"
"dbpedia_3347","Kaggle_4968430","0.2033898305084746","0.0","0.0","Philippine National Construction Corporation","sigma construction & engineering project management limited"
"dbpedia_3347","Kaggle_5162064","0.0","0.0","0.3871794871794872","Philippine National Construction Corporation","all general construction llc"
"dbpedia_3347","Kaggle_5165506","0.0","0.0","0.38523533204384264","Philippine National Construction Corporation","blue ribbon residential construction"
"dbpedia_3347","Kaggle_5226139","0.0","0.0","0.4282051282051282","Philippine National Construction Corporation","halliburton construction"
"dbpedia_3364","Kaggle_3636714","0.0","0.0","0.4455535390199637","Pigeon (Korean company)","pioneer sand company"
"dbpedia_3364","Kaggle_3745082","0.0","0.0","0.353125","Pigeon (Korean company)","big dog trading company"
"dbpedia_3364","Kaggle_3952636","0.0","0.0","0.3689839572192513","Pigeon (Korean company)","pug ryan's brewing company"
"dbpedia_3364","Kaggle_4955080","0.0","0.0","0.45321637426900585","Pigeon (Korean company)","pop! concorn company"
"dbpedia_3366","Kaggle_3643359","0.0","0.0","0.36373748609566187","Ping An Insurance","klpp insurance & reinsurance company ltd"
"dbpedia_3366","Kaggle_3784325","0.0","0.0","0.3667582417582418","Ping An Insurance","certasig insurance & reinsurance"
"dbpedia_3366","Kaggle_3802797","0.0","0.0","0.3649732620320856","Ping An Insurance","insurance & financial services"
"dbpedia_3366","Kaggle_4435959","0.0","0.0","0.4462915601023018","Ping An Insurance","pat joyce insurance"
"dbpedia_3366","Kaggle_5117155","0.0","0.0","0.3508771929824561","Ping An Insurance","the insurance soup"
"dbpedia_3367","Kaggle_3495850","0.0","0.0","0.45772058823529416","Pinnacle Financial Partners","a2z partners"
"dbpedia_3367","Kaggle_3638584","0.0","0.0","0.5847578347578347","Pinnacle Financial Partners","pinnacle performance partners limited"
"dbpedia_3367","Kaggle_4142862","0.0","0.0","0.40789473684210525","Pinnacle Financial Partners","bmk partners"
"dbpedia_3367","Kaggle_4151692","0.0","0.0","0.6887351778656126","Pinnacle Financial Partners","pinnacle partners east, llc"
"dbpedia_3367","Kaggle_4568903","0.0","0.0","0.4429347826086957","Pinnacle Financial Partners","sinovino partners"
"dbpedia_3367","Kaggle_4912038","0.0","0.0","0.5098522167487685","Pinnacle Financial Partners","pinnacle health partnership llp"
"dbpedia_3368","Kaggle_4835427","0.0","0.22916666666666666","0.0","Pioneer Hi Bred International","phalanx strategic solutions international"
"dbpedia_3369","Kaggle_3472670","0.0","0.0","0.5892053973013494","Pioneer Natural Resources","central natural resources, inc."
"dbpedia_3369","Kaggle_3522911","0.0","0.0","0.482010582010582","Pioneer Natural Resources","medialogic group - naturalresource.ca"
"dbpedia_3369","Kaggle_3715423","0.0","0.0","0.41725105189340816","Pioneer Natural Resources","property resources inc."
"dbpedia_3369","Kaggle_3802784","0.0","0.0","0.40688259109311736","Pioneer Natural Resources","permian electrical resources"
"dbpedia_3369","Kaggle_3878183","0.0","0.0","0.46287878787878783","Pioneer Natural Resources","georgia department of natural resources"
"dbpedia_3369","Kaggle_3899593","0.0","0.0","0.38519813519813517","Pioneer Natural Resources","natural resources management"
"dbpedia_3369","Kaggle_3935749","0.0","0.0","0.3669301712779974","Pioneer Natural Resources","high purity resources, inc."
"dbpedia_3369","Kaggle_4037832","0.0","0.0","0.4004329004329004","Pioneer Natural Resources","commonwealth cultural resources group, inc. (ccrg)"
"dbpedia_3369","Kaggle_4061187","0.0","0.0","0.406025824964132","Pioneer Natural Resources","nebraska's natural resources districts"
"dbpedia_3369","Kaggle_4125534","0.0","0.0","0.34782608695652173","Pioneer Natural Resources","resources international"
"dbpedia_3369","Kaggle_4240126","0.0","0.0","0.35464620630861043","Pioneer Natural Resources","federal institute for geosciences and natural resources"
"dbpedia_3369","Kaggle_4353206","0.0","0.0","0.3940199335548173","Pioneer Natural Resources","lakeshore natural resource partnership"
"dbpedia_3369","Kaggle_4365041","0.0","0.0","0.40728900255754474","Pioneer Natural Resources","chozen human resources"
"dbpedia_3369","Kaggle_4782058","0.0","0.0","0.4104084321475626","Pioneer Natural Resources","tiger human resources"
"dbpedia_3369","Kaggle_4925411","0.0","0.0","0.44726166328600403","Pioneer Natural Resources","nrg®: natural resources for growth"
"dbpedia_3369","Kaggle_4955152","0.0","0.0","0.40329835082458776","Pioneer Natural Resources","ingram resources"
"dbpedia_3369","Kaggle_4957216","0.0","0.0","0.3792397660818713","Pioneer Natural Resources","nr systems, inc. dba natural resources consulting"
"dbpedia_336","Kaggle_3538605","0.0","0.0","0.4690402476780186","Ascom (company)","com & com company lmited"
"dbpedia_336","Kaggle_3851427","0.5454545454545454","0.0","0.6060606060606061","Ascom (company)","4m company inc"
"dbpedia_336","Kaggle_3954413","0.0","0.0","0.4031620553359684","Ascom (company)","dahls computer company ab"
"dbpedia_336","Kaggle_4067438","0.0","0.0","0.40311004784689","Ascom (company)","the earth comfort company, inc."
"dbpedia_336","Kaggle_4789792","0.0","0.0","0.3768939393939394","Ascom (company)","catalyst complex company limited"
"dbpedia_336","Kaggle_5251388","0.0","0.0","0.5189393939393939","Ascom (company)","m1 company"
"dbpedia_3379","Kaggle_3483245","0.0","0.0","0.42194570135746606","Platinum Asset Management","ersel asset management sgr spa"
"dbpedia_3379","Kaggle_3495898","0.0","0.0","0.41471571906354515","Platinum Asset Management","sms management group"
"dbpedia_3379","Kaggle_3503109","0.0","0.0","0.5364906832298137","Platinum Asset Management","cma asset management a/s"
"dbpedia_3379","Kaggle_3518983","0.0","0.0","0.4208695652173913","Platinum Asset Management","ss management"
"dbpedia_3379","Kaggle_3520238","0.0","0.0","0.421994884910486","Platinum Asset Management","swain estate management ltd"
"dbpedia_3379","Kaggle_3529307","0.0","0.0","0.46671195652173914","Platinum Asset Management","atkins pest management"
"dbpedia_3379","Kaggle_3542042","0.0","0.0","0.5046620046620047","Platinum Asset Management","intelligent asset management, inc."
"dbpedia_3379","Kaggle_3550798","0.0","0.0","0.38944099378881986","Platinum Asset Management","push! marketing management ltd"
"dbpedia_3379","Kaggle_3557172","0.0","0.0","0.36553945249597425","Platinum Asset Management","wkrp management"
"dbpedia_3379","Kaggle_3581524","0.0","0.0","0.6630434782608696","Platinum Asset Management","latour asset management"
"dbpedia_3379","Kaggle_3585101","0.0","0.0","0.5760869565217391","Platinum Asset Management","gmg asset management limited"
"dbpedia_3379","Kaggle_3598113","0.0","0.0","0.4796380090497737","Platinum Asset Management","king & shaxson asset management limited"
"dbpedia_3379","Kaggle_3656266","0.0","0.0","0.47753623188405797","Platinum Asset Management","wheb asset management llp"
"dbpedia_3379","Kaggle_3666546","0.0","0.0","0.6809006211180124","Platinum Asset Management","maximum asset management"
"dbpedia_3379","Kaggle_3686952","0.0","0.0","0.5769696969696969","Platinum Asset Management","park avenue asset management"
"dbpedia_3379","Kaggle_3723968","0.0","0.0","0.3753810975609756","Platinum Asset Management","elevations construction management, inc."
"dbpedia_3379","Kaggle_3726332","0.0","0.0","0.6278260869565218","Platinum Asset Management","efm asset management"
"dbpedia_3379","Kaggle_3734511","0.0","0.0","0.5644927536231884","Platinum Asset Management","barkley asset management"
"dbpedia_3379","Kaggle_3745019","0.0","0.0","0.4014945652173913","Platinum Asset Management","tpc freight management"
"dbpedia_3379","Kaggle_3745026","0.0","0.0","0.4189723320158103","Platinum Asset Management","mfs investment management"
"dbpedia_3379","Kaggle_3758316","0.0","0.0","0.35341614906832297","Platinum Asset Management","iron property management"
"dbpedia_3379","Kaggle_3867597","0.0","0.0","0.36526315789473685","Platinum Asset Management","behavior capital management"
"dbpedia_3379","Kaggle_3871584","0.0","0.0","0.5140252454417953","Platinum Asset Management","main asset management gmbh"
"dbpedia_3379","Kaggle_3882019","0.0","0.0","0.5067466266866567","Platinum Asset Management","sun asset management pty limited"
"dbpedia_3379","Kaggle_3895354","0.0","0.0","0.40760869565217395","Platinum Asset Management","blackhawk management corp"
"dbpedia_3379","Kaggle_3922595","0.0","0.0","0.5543478260869565","Platinum Asset Management","apm asset management, llc"
"dbpedia_3379","Kaggle_3950440","0.0","0.0","0.48500749625187406","Platinum Asset Management","rbs asset management (acd) ltd"
"dbpedia_3379","Kaggle_4005398","0.0","0.0","0.3855072463768116","Platinum Asset Management","asset management insights"
"dbpedia_3379","Kaggle_4020489","0.0","0.0","0.46401799100449775","Platinum Asset Management","motor claims management"
"dbpedia_3379","Kaggle_4078159","0.0","0.0","0.5969202898550725","Platinum Asset Management","3c asset management"
"dbpedia_3379","Kaggle_4112480","0.0","0.0","0.5047619047619047","Platinum Asset Management","continental assets management"
"dbpedia_3379","Kaggle_4121474","0.0","0.0","0.6206896551724138","Platinum Asset Management","platinum entitlement management corporation"
"dbpedia_3379","Kaggle_4194646","0.0","0.0","0.5221774193548387","Platinum Asset Management","lend lease asset management group"
"dbpedia_3379","Kaggle_4215749","0.0","0.0","0.5792426367461431","Platinum Asset Management","saturnia asset management inc."
"dbpedia_3379","Kaggle_4223844","0.0","0.0","0.5885668276972624","Platinum Asset Management","zeus asset management limited"
