"dataworld_1003","Kaggle_1885604","0.0","0.0","0.4583333333333333","Coach","coach & coach bv"
"dataworld_197","Kaggle_1874384","0.28205128205128205","0.0","0.312900641025641","China State Construction","edifice construction and consulting, s.r.o."
"dataworld_197","Kaggle_1875111","0.0","0.0","0.35234305923961096","China State Construction","brandwells construction company limited"
"dataworld_197","Kaggle_1890325","0.0","0.0","0.3153409090909091","China State Construction","fead construction law, plc"
"dataworld_197","Kaggle_1891134","0.0","0.0","0.3614718614718615","China State Construction","bureau des méthodes de la construction"
"dataworld_197","Kaggle_1892348","0.0","0.0","0.42078285181733455","China State Construction","harrogate civil construction (pty) ltd."
"dataworld_197","Kaggle_1892716","0.0","0.0","0.3597222222222222","China State Construction","24 renovations technical & constructional l.t.d"
"dataworld_197","Kaggle_1901381","0.0","0.0","0.3315637065637066","China State Construction","ar daniel construction services"
"dataworld_197","Kaggle_1902538","0.0","0.0","0.4475","China State Construction","waterside constructions pty ltd"
"dataworld_197","Kaggle_1902803","0.0","0.0","0.42823858341099724","China State Construction","national retail construction group llc"
"dataworld_197","Kaggle_1909330","0.0","0.0","0.4640151515151515","China State Construction","thompson & sitz construction, inc."
"dataworld_197","Kaggle_1910874","0.0","0.0","0.6105015673981191","China State Construction","chisan asia construction corporation"
"dataworld_197","Kaggle_1913360","0.0","0.0","0.3672779922779923","China State Construction","two buffalo construction supply"
"dataworld_197","Kaggle_1922822","0.0","0.0","0.4522200772200773","China State Construction","quality landscape construction"
"dataworld_197","Kaggle_1937113","0.0","0.0","0.5183284457478006","China State Construction","tower staff construction ltd"
"dataworld_197","Kaggle_1938447","0.0","0.0","0.34355179704016914","China State Construction","geec: global engineering, energy and construction"
"dataworld_197","Kaggle_1943813","0.0","0.0","0.5250783699059561","China State Construction","rk concrete construction"
"dataworld_197","Kaggle_1955019","0.0","0.0","0.36567599067599066","China State Construction","vinaconex xuan mai concrete and construction jsc"
"dataworld_197","Kaggle_1955833","0.0","0.0","0.34848484848484845","China State Construction","the charisma connection"
"dataworld_197","Kaggle_1967107","0.0","0.0","0.36330645161290326","China State Construction","bluescape construction management inc."
"dataworld_197","Kaggle_1967755","0.0","0.0","0.47947214076246336","China State Construction","bd&a realty and construction"
"dataworld_197","Kaggle_1978052","0.0","0.0","0.36084656084656086","China State Construction","deweese construction services, inc."
"dataworld_197","Kaggle_1979482","0.0","0.0","0.42638888888888893","China State Construction","euroimmo - real estate sales and constructions"
"dataworld_197","Kaggle_1985423","0.0","0.0","0.31715063520871145","China State Construction","wabina construction & engineering"
"dataworld_197","Kaggle_1995377","0.0","0.0","0.3540723981900452","China State Construction","medina construction sales,inc."
"dataworld_197","Kaggle_1995567","0.4594594594594595","0.3617021276595745","0.4797297297297297","China State Construction","china railway construction real estate group co., ltd."
"dataworld_197","Kaggle_1996965","0.0","0.0","0.3686813186813187","China State Construction","stanley construction company"
"dataworld_197","Kaggle_1997911","0.0","0.0","0.49789621318373073","China State Construction","south pointe construction"
"dataworld_197","Kaggle_2010643","0.0","0.0","0.39556451612903226","China State Construction","west michigan roofing & construction"
"dataworld_197","Kaggle_2012581","0.0","0.0","0.5636363636363637","China State Construction","silas white construction inc"
"dataworld_197","Kaggle_2014837","0.0","0.0","0.41852770885028945","China State Construction","southern restoration & construction"
"dataworld_197","Kaggle_2022243","0.0","0.0","0.34202127659574466","China State Construction","changsha ximai mechanical construction co.,ltd."
"dataworld_197","Kaggle_2029272","0.0","0.0","0.3783251231527094","China State Construction","regina construction association"
"dataworld_197","Kaggle_2035068","0.0","0.0","0.5021994134897361","China State Construction","showalter construction"
"dataworld_197","Kaggle_2037242","0.0","0.0","0.45022624434389136","China State Construction","chatsworth constructions pty ltd"
"dataworld_197","Kaggle_2037816","0.0","0.0","0.5015151515151515","China State Construction","g.purchase construction limited"
"dataworld_197","Kaggle_2041199","0.0","0.0","0.4341692789968652","China State Construction","state construction inspectorate"
"dataworld_197","Kaggle_2057889","0.0","0.0","0.40577249575551777","China State Construction","premier restorations and construction"
"dataworld_197","Kaggle_2061421","0.0","0.0","0.359469696969697","China State Construction","mastercraft construction associates ltd"
"dataworld_197","Kaggle_2070851","0.0","0.0","0.39351851851851855","China State Construction","castillo construction company"
"dataworld_197","Kaggle_2078467","0.0","0.0","0.4501466275659824","China State Construction","star india construction(p) ltd."
"dataworld_197","Kaggle_2079599","0.0","0.0","0.5249266862170088","China State Construction","hengstler construction, inc."
"dataworld_197","Kaggle_2094880","0.0","0.0","0.3994360902255639","China State Construction","blackstone paving & construction limited"
"dataworld_197","Kaggle_2102172","0.0","0.0","0.5589225589225589","China State Construction","facchina construction"
"dataworld_197","Kaggle_2115073","0.0","0.0","0.45448369565217395","China State Construction","walker ridge construction inc."
"dataworld_197","Kaggle_2117165","0.0","0.0","0.38611615245009073","China State Construction","category five homes and construction, inc."
"dataworld_197","Kaggle_2133843","0.0","0.0","0.39614476789929187","China State Construction","bonacquisti brothers construction"
"dataworld_197","Kaggle_2134914","0.0","0.0","0.4424603174603175","China State Construction","ebc consultants to construction industries"
"dataworld_197","Kaggle_2141658","0.0","0.0","0.3173345759552656","China State Construction","arte construction management, llc"
"dataworld_197","Kaggle_2155356","0.0","0.0","0.634469696969697","China State Construction","slate construction"
"dataworld_197","Kaggle_2175921","0.0","0.0","0.3280075187969925","China State Construction","ironwood construction and millwork"
"dataworld_197","Kaggle_2198621","0.0","0.0","0.36958443854995576","China State Construction","global momentum construction co. llc"
"dataworld_197","Kaggle_2205095","0.0","0.0","0.311046511627907","China State Construction","icon west construction corp. / icon pacific construction corp."
"dataworld_197","Kaggle_2205612","0.0","0.0","0.709090909090909","China State Construction","calstate construction, inc."
"dataworld_197","Kaggle_2215626","0.0","0.0","0.3221925133689839","China State Construction","yale climate connections"
"dataworld_197","Kaggle_2225760","0.0","0.0","0.35190217391304346","China State Construction","essar constructions (india) limited"
"dataworld_197","Kaggle_2226071","0.0","0.0","0.3484952120383037","China State Construction","hawthorne commercial construction, llc"
"dataworld_197","Kaggle_2250428","0.0","0.0","0.3935483870967742","China State Construction","china construction bank, agencia en chile"
"dataworld_197","Kaggle_2256411","0.0","0.0","0.38995726495726496","China State Construction","sholar architecture / sholar construction"
"dataworld_197","Kaggle_2257640","0.0","0.0","0.3342245989304813","China State Construction","capitol electric construction company"
"dataworld_197","Kaggle_2270691","0.0","0.0","0.38576494427558256","China State Construction","gary j. randolph ~ real estate, finance & construction"
"dataworld_197","Kaggle_2273571","0.0","0.0","0.3311688311688311","China State Construction","moser baer engineering & constructions limited"
"dataworld_197","Kaggle_2281256","0.0","0.0","0.5524475524475525","China State Construction","nance construction"
"dataworld_197","Kaggle_2283853","0.0","0.0","0.44967741935483874","China State Construction","concept construction & estate"
"dataworld_197","Kaggle_2294445","0.0","0.0","0.546969696969697","China State Construction","landscape construction corporation"
"dataworld_197","Kaggle_2316105","0.0","0.0","0.5154545454545454","China State Construction","pape constructions"
"dataworld_197","Kaggle_2317487","0.0","0.0","0.39750957854406127","China State Construction","industrie51 design & construction"
"dataworld_197","Kaggle_2317612","0.0","0.0","0.5197010869565217","China State Construction","bridgestone construction"
"dataworld_197","Kaggle_2318615","0.0","0.0","0.33403361344537813","China State Construction","commercial construction and architecture, inc"
"dataworld_197","Kaggle_2324861","0.0","0.0","0.5018939393939393","China State Construction","eco construction, inc"
"dataworld_197","Kaggle_2325587","0.0","0.0","0.5696969696969697","China State Construction","ship shape construction"
"dataworld_197","Kaggle_2329520","0.0","0.0","0.49560117302052786","China State Construction","blue square construction"
"dataworld_197","Kaggle_2333029","0.0","0.0","0.481764705882353","China State Construction","t&r maintenance and construction"
"dataworld_197","Kaggle_2346681","0.0","0.0","0.32840028188865394","China State Construction","rudra engineering and construction co. - india"
"dataworld_197","Kaggle_2351162","0.0","0.0","0.511875","China State Construction","mühendi?shane construction ltd."
"dataworld_197","Kaggle_2353651","0.0","0.0","0.38682581786030057","China State Construction","brick and steel construction company limited"
"dataworld_197","Kaggle_2356394","0.0","0.0","0.5410557184750733","China State Construction","clear water construction"
"dataworld_197","Kaggle_2361694","0.0","0.0","0.5844155844155844","China State Construction","cville real estate & construction"
"dataworld_197","Kaggle_2364198","0.0","0.0","0.43881118881118886","China State Construction","ke construction, llc"
"dataworld_197","Kaggle_2382256","0.0","0.0","0.6412337662337662","China State Construction","kingsgate construction ltd."
"dataworld_197","Kaggle_2385062","0.0","0.0","0.4120370370370371","China State Construction","jp custom home construction llc"
"dataworld_197","Kaggle_2391927","0.0","0.0","0.3954545454545454","China State Construction","canarias construcciones sa"
"dataworld_197","Kaggle_2392587","0.0","0.0","0.3866723259762309","China State Construction","ecms - economie de la construction - opc"
"dataworld_197","Kaggle_2392668","0.65625","0.5675675675675675","0.6614583333333334","China State Construction","china state construction engineering co., ltd."
"dataworld_197","Kaggle_2399547","0.0","0.0","0.6085858585858586","China State Construction","castine energy construction"
"dataworld_197","Kaggle_2400242","0.0","0.0","0.5373376623376623","China State Construction","eastway construction limited"
"dataworld_197","Kaggle_2400245","0.0","0.0","0.46176470588235297","China State Construction","grand traverse construction"
"dataworld_197","Kaggle_2401701","0.0","0.0","0.4456043956043956","China State Construction","barefoot marine construction"
"dataworld_197","Kaggle_2409328","0.0","0.0","0.3169230769230769","China State Construction","china investment consulting co. ltd."
"dataworld_197","Kaggle_2409424","0.0","0.0","0.40804597701149425","China State Construction","preferred concrete construction inc."
"dataworld_197","Kaggle_2412194","0.0","0.0","0.3442760942760943","China State Construction","construction jp roy"
"dataworld_197","Kaggle_2416137","0.0","0.0","0.3869186046511628","China State Construction","real estate construction & fabrication company"
"dataworld_197","Kaggle_2420396","0.0","0.0","0.4658119658119658","China State Construction","richard seltzer construction, inc."
"dataworld_197","Kaggle_2430547","0.0","0.0","0.4165057915057915","China State Construction","hinerfeld-ward, inc.  (hwi construction, inc.)"
"dataworld_197","Kaggle_2430551","0.0","0.0","0.31491228070175437","China State Construction","gaskell construction consultants"
"dataworld_197","Kaggle_2437372","0.0","0.0","0.3835227272727273","China State Construction","nichols construction llc"
"dataworld_197","Kaggle_2438752","0.0","0.0","0.4512987012987013","China State Construction","duffey construction co., inc."
"dataworld_197","Kaggle_2438765","0.0","0.0","0.4517045454545454","China State Construction","wellington construction"
"dataworld_197","Kaggle_2438784","0.0","0.0","0.45586297760210803","China State Construction","bodies under construction"
"dataworld_197","Kaggle_2438795","0.0","0.0","0.31818181818181823","China State Construction","hill construction services"
"dataworld_197","Kaggle_2457748","0.0","0.0","0.3954954954954955","China State Construction","ferro concrete construction - india"
"dataworld_197","Kaggle_2467921","0.0","0.0","0.445141065830721","China State Construction","goecker construction inc"
"dataworld_197","Kaggle_2471944","0.0","0.0","0.361764705882353","China State Construction","a.m-tech construction company"
"dataworld_197","Kaggle_2485996","0.0","0.0","0.5836363636363636","China State Construction","case construction sa"
"dataworld_197","Kaggle_2488713","0.0","0.0","0.3251915708812261","China State Construction","oconee construction services, llc"
"dataworld_197","Kaggle_2494154","0.0","0.0","0.3872739018087855","China State Construction","megastar technical and construction company"
"dataworld_197","Kaggle_2497900","0.0","0.0","0.4373065015479876","China State Construction","altitude infrastructure construction"
"dataworld_197","Kaggle_2510286","0.0","0.0","0.5880893300248139","China State Construction","reed real estate & construction"
"dataworld_197","Kaggle_2517382","0.0","0.0","0.4776021080368906","China State Construction","gibbs realty and construction"
"dataworld_197","Kaggle_2545186","0.0","0.0","0.3885630498533724","China State Construction","hoppes construction llc."
"dataworld_197","Kaggle_2546190","0.0","0.0","0.46483516483516485","China State Construction","gulf coast tanks & construction"
"dataworld_197","Kaggle_2559867","0.0","0.0","0.4568965517241379","China State Construction","elite construction pros"
"dataworld_197","Kaggle_2579143","0.0","0.0","0.32217261904761907","China State Construction","russell zama construction & transport"
"dataworld_197","Kaggle_2585267","0.0","0.0","0.3807915057915058","China State Construction","high-parra construction private limited"
