"dbpedia_1005","Kaggle_2538262","0.0","0.0","0.4465075154730327","Coca-Cola Bottling Co. Consolidated","lufkin coca cola bottling company"
"dbpedia_3369","Kaggle_1845557","0.0","0.0","0.3754152823920266","Pioneer Natural Resources","new mexico energy, minerals and natural resources department"
"dbpedia_3369","Kaggle_1873361","0.0","0.0","0.4009608277900961","Pioneer Natural Resources","cape york natural resource management"
"dbpedia_3369","Kaggle_1921603","0.0","0.0","0.45585585585585586","Pioneer Natural Resources","drylands natural resources centre"
"dbpedia_3369","Kaggle_1943108","0.0","0.0","0.44227886056971516","Pioneer Natural Resources","venture resources"
"dbpedia_3369","Kaggle_1997850","0.0","0.0","0.618659420289855","Pioneer Natural Resources","pioneer resources limited"
"dbpedia_3369","Kaggle_2052227","0.0","0.0","0.4104084321475626","Pioneer Natural Resources","powerhouse resources inc"
"dbpedia_3369","Kaggle_2089120","0.0","0.0","0.5233494363929146","Pioneer Natural Resources","pioneer resources, llc"
"dbpedia_3369","Kaggle_2089306","0.0","0.0","0.4007246376811594","Pioneer Natural Resources","national financial resources group, llc"
"dbpedia_3369","Kaggle_2094663","0.0","0.0","0.4074519230769231","Pioneer Natural Resources","natural resources commission"
"dbpedia_3369","Kaggle_2179306","0.0","0.0","0.4370314842578711","Pioneer Natural Resources","natural resource services, inc."
"dbpedia_3369","Kaggle_2274848","0.0","0.0","0.4111801242236025","Pioneer Natural Resources","ronchess global resources ltd"
"dbpedia_3369","Kaggle_2405141","0.0","0.0","0.3900560224089636","Pioneer Natural Resources","bonray natural resource management, llc"
"dbpedia_3369","Kaggle_2416509","0.0","0.0","0.5239880059970016","Pioneer Natural Resources","sap natural resources pvt. ltd."
"dbpedia_3369","Kaggle_2943856","0.0","0.0","0.5383064516129032","Pioneer Natural Resources","llano natural resources, llc"
"dbpedia_3369","Kaggle_3026482","0.0","0.0","0.43899018232819076","Pioneer Natural Resources","bonterra resources"
"dbpedia_3369","Kaggle_3054419","0.0","0.0","0.6216397849462365","Pioneer Natural Resources","ohio dept of natural resources"
"dbpedia_3369","Kaggle_3127262","0.0","0.0","0.42578397212543556","Pioneer Natural Resources","renewable natural resources foundation"
"dbpedia_3369","Kaggle_3201467","0.0","0.0","0.38494492044063644","Pioneer Natural Resources","journal of natural resources and development jnrd"
"dbpedia_3369","Kaggle_3208540","0.0","0.0","0.39551192145862557","Pioneer Natural Resources","innotech resources"
"dbpedia_3369","Kaggle_3411171","0.0","0.0","0.45840407470288624","Pioneer Natural Resources","equentia natural resources private limited"
"dbpedia_3369","Kaggle_3450302","0.0","0.0","0.6505636070853462","Pioneer Natural Resources","link natural resources"
"dbpedia_336","Kaggle_2211542","0.0","0.0","0.5189393939393939","Ascom (company)","motor company"
"dbpedia_336","Kaggle_2483520","0.0","0.0","0.424901185770751","Ascom (company)","dallas commodity company, inc."
"dbpedia_336","Kaggle_2951773","0.2631578947368421","0.0","0.0","Ascom (company)","colors companies"
"dbpedia_336","Kaggle_2988643","0.0","0.0","0.4085213032581454","Ascom (company)","east coast bat company"
"dbpedia_336","Kaggle_3043925","0.0","0.0","0.3757309941520468","Ascom (company)","ludicco - the ludic company"
"dbpedia_3370","Kaggle_1948338","0.7857142857142857","0.0","0.7928571428571429","Piramal Glass","""piramal glass - usa, inc."""
"dbpedia_3376","Kaggle_2667837","0.0","0.0","0.4813793103448276","Plains All American Pipeline","american pipeliner, llc"
"dbpedia_3379","Kaggle_1719215","0.0","0.0","0.4114832535885168","Platinum Asset Management","aswaq for asset management and financial investment"
"dbpedia_3379","Kaggle_1757536","0.0","0.0","0.43771929824561406","Platinum Asset Management","murphy pohlad asset management llc"
"dbpedia_3379","Kaggle_1757620","0.0","0.0","0.49479166666666663","Platinum Asset Management","crescit asset management ab"
"dbpedia_3379","Kaggle_1775004","0.0","0.0","0.6078260869565217","Platinum Asset Management","gi asset management limited"
"dbpedia_3379","Kaggle_1812945","0.0","0.0","0.4041353383458646","Platinum Asset Management","personal investment management"
"dbpedia_3379","Kaggle_1823071","0.0","0.0","0.5792426367461431","Platinum Asset Management","adaptive asset management ltd."
"dbpedia_3379","Kaggle_1825863","0.0","0.0","0.43543758967001434","Platinum Asset Management","multiplan real estate asset management"
"dbpedia_3379","Kaggle_1834161","0.0","0.0","0.48500749625187406","Platinum Asset Management","keb asset management, llc"
"dbpedia_3379","Kaggle_1849656","0.38235294117647056","0.0","0.498868778280543","Platinum Asset Management","raffles quay asset management"
"dbpedia_3379","Kaggle_1849902","0.0","0.0","0.38822115384615385","Platinum Asset Management","projex asset development & management"
"dbpedia_3379","Kaggle_1867843","0.0","0.0","0.6295652173913043","Platinum Asset Management","at asset management"
"dbpedia_3379","Kaggle_1888233","0.0","0.0","0.5582298136645962","Platinum Asset Management","korea asset management corporation"
"dbpedia_3379","Kaggle_1904706","0.0","0.0","0.4992753623188406","Platinum Asset Management","czech asset management lp"
"dbpedia_3379","Kaggle_1916105","0.0","0.0","0.4452461799660441","Platinum Asset Management","hughes firman ovel asset management ltd"
"dbpedia_3379","Kaggle_1960047","0.0","0.0","0.482010582010582","Platinum Asset Management","goldenschild asset management"
"dbpedia_3379","Kaggle_1960217","0.0","0.0","0.5369696969696969","Platinum Asset Management","apv valuers and asset management"
"dbpedia_3379","Kaggle_1960226","0.0","0.0","0.4472049689440994","Platinum Asset Management","vintage motor management"
"dbpedia_3379","Kaggle_1964724","0.0","0.0","0.7376344086021505","Platinum Asset Management","platinum asset management services"
"dbpedia_3379","Kaggle_1977734","0.0","0.0","0.4160714285714286","Platinum Asset Management","institute of marketing and management"
"dbpedia_3379","Kaggle_1986668","0.0","0.0","0.47395833333333337","Platinum Asset Management","select asset management ead"
"dbpedia_3379","Kaggle_2046033","0.0","0.0","0.487719298245614","Platinum Asset Management","pineno levin & ford asset management"
"dbpedia_3379","Kaggle_2067150","0.0","0.0","0.5591397849462366","Platinum Asset Management","renovatio asset management"
"dbpedia_3379","Kaggle_2080452","0.0","0.0","0.4312638580931264","Platinum Asset Management","picturepark digital asset management"
"dbpedia_3379","Kaggle_2084692","0.0","0.0","0.5719640179910045","Platinum Asset Management","united asset management"
"dbpedia_3379","Kaggle_2100733","0.0","0.0","0.41696969696969693","Platinum Asset Management","ifc asset management company"
"dbpedia_3379","Kaggle_2105729","0.0","0.0","0.387719298245614","Platinum Asset Management","union asset management company pvt ltd"
"dbpedia_3379","Kaggle_2116588","0.0","0.0","0.4251930501930502","Platinum Asset Management","private investement management"
"dbpedia_3379","Kaggle_2176075","0.0","0.0","0.5668276972624798","Platinum Asset Management","rhea asset management"
"dbpedia_3379","Kaggle_2176670","0.0","0.0","0.5978260869565217","Platinum Asset Management","hoa asset management"
"dbpedia_3379","Kaggle_2184211","0.0","0.0","0.4488078541374474","Platinum Asset Management","tls asset management sp. z o.o."
"dbpedia_3379","Kaggle_2210255","0.0","0.0","0.4860205032618826","Platinum Asset Management","sywg bnp paribas asset management"
"dbpedia_3379","Kaggle_2214133","0.0","0.0","0.610305958132045","Platinum Asset Management","mint asset management"
"dbpedia_3379","Kaggle_2214215","0.0","0.0","0.47226386806596704","Platinum Asset Management","2 play sport management"
"dbpedia_3379","Kaggle_2220921","0.0","0.0","0.3785166240409207","Platinum Asset Management","rhine wealth management co., ltd"
"dbpedia_3379","Kaggle_2232010","0.0","0.0","0.5969202898550725","Platinum Asset Management","b10 asset management ltd"
"dbpedia_3379","Kaggle_2258115","0.0","0.0","0.49301242236024845","Platinum Asset Management","mk asset management, llc"
"dbpedia_3379","Kaggle_2268538","0.0","0.0","0.5364583333333334","Platinum Asset Management","gritstone asset management"
"dbpedia_3379","Kaggle_2285419","0.0","0.0","0.6387959866220736","Platinum Asset Management","aram asset management"
"dbpedia_3379","Kaggle_2285750","0.0","0.0","0.4116409537166901","Platinum Asset Management","n8ive model management"
"dbpedia_3379","Kaggle_2323737","0.0","0.0","0.6234472049689441","Platinum Asset Management","x-line asset management"
"dbpedia_3379","Kaggle_2340608","0.2682926829268293","0.0","0.0","Platinum Asset Management","unco global assets management agency limited"
"dbpedia_3379","Kaggle_2341411","0.0","0.0","0.41611234294161126","Platinum Asset Management","custom house capital asset management"
"dbpedia_3379","Kaggle_2364962","0.0","0.0","0.4114583333333333","Platinum Asset Management","gdp asset management sim spa"
"dbpedia_3379","Kaggle_2378336","0.0","0.0","0.459375","Platinum Asset Management","capital impetus asset management llc"
"dbpedia_3379","Kaggle_2379297","0.0","0.0","0.441923774954628","Platinum Asset Management","elevation investment management ltd"
"dbpedia_3379","Kaggle_2404313","0.0","0.0","0.5572916666666666","Platinum Asset Management","precision asset management limited"
"dbpedia_3379","Kaggle_2435912","0.0","0.0","0.4529761904761905","Platinum Asset Management","platinum sports & entertainment management, llc"
"dbpedia_3379","Kaggle_2443252","0.0","0.0","0.5180995475113122","Platinum Asset Management","laurel ridge asset management"
"dbpedia_3379","Kaggle_2469923","0.0","0.0","0.5799689440993789","Platinum Asset Management","topaz asset management"
"dbpedia_3379","Kaggle_2471592","0.0","0.0","0.42194570135746606","Platinum Asset Management","born asset management company"
"dbpedia_3379","Kaggle_2474848","0.0","0.0","0.4014821272885789","Platinum Asset Management","ukrsib asset management bnp paribas group"
"dbpedia_3379","Kaggle_2497374","0.0","0.0","0.5427536231884058","Platinum Asset Management","synergy asset management"
"dbpedia_3379","Kaggle_2507231","0.0","0.0","0.4788177339901478","Platinum Asset Management","iam independent asset management sa"
"dbpedia_3379","Kaggle_2541540","0.0","0.0","0.39102564102564097","Platinum Asset Management","premis transition management"
"dbpedia_3379","Kaggle_2571139","0.0","0.0","0.6394927536231885","Platinum Asset Management","gem asset management"
"dbpedia_3379","Kaggle_2580043","0.0","0.0","0.4437340153452686","Platinum Asset Management","pardys waste management"
"dbpedia_3379","Kaggle_2661834","0.0","0.0","0.5005291005291006","Platinum Asset Management","rasmala egypt asset management"
"dbpedia_3379","Kaggle_2698833","0.0","0.0","0.5575035063113605","Platinum Asset Management","bluebird asset management"
"dbpedia_3379","Kaggle_2708093","0.0","0.0","0.5885668276972624","Platinum Asset Management","saxo asset  management"
"dbpedia_3379","Kaggle_2714790","0.0","0.0","0.3957636566332219","Platinum Asset Management","map alternative asset management company, llc"
"dbpedia_3379","Kaggle_2736200","0.0","0.0","0.46877912395153776","Platinum Asset Management","tokio marine asset management (usa) ltd."
"dbpedia_3379","Kaggle_2742495","0.0","0.0","0.4624505928853755","Platinum Asset Management","parity talent management"
"dbpedia_3379","Kaggle_2753770","0.0","0.0","0.6079710144927537","Platinum Asset Management","pennine asset management"
"dbpedia_3379","Kaggle_2781691","0.0","0.0","0.4515377446411929","Platinum Asset Management","tandem property asset management"
"dbpedia_3379","Kaggle_2796868","0.0","0.0","0.4776021080368906","Platinum Asset Management","lakeroad asset managment"
"dbpedia_3379","Kaggle_2809259","0.0","0.0","0.4503787878787878","Platinum Asset Management","barratt residential asset management limited"
"dbpedia_3379","Kaggle_2817553","0.0","0.0","0.5502248875562219","Platinum Asset Management","culver asset management limited"
"dbpedia_3379","Kaggle_2830033","0.0","0.0","0.5373303167420814","Platinum Asset Management","opportunity asset management"
"dbpedia_3379","Kaggle_2831794","0.0","0.0","0.4058558558558559","Platinum Asset Management","erste asset management d.o.o. croatia"
"dbpedia_3379","Kaggle_2834971","0.0","0.0","0.5357643758765779","Platinum Asset Management","oberweis asset management"
"dbpedia_3379","Kaggle_2839261","0.0","0.0","0.6195652173913043","Platinum Asset Management","hana asset management co., ltd."
"dbpedia_3379","Kaggle_2842700","0.0","0.0","0.4403726708074534","Platinum Asset Management","practice care management group"
"dbpedia_3379","Kaggle_2853731","0.0","0.0","0.6278260869565218","Platinum Asset Management","human asset management group"
"dbpedia_3379","Kaggle_2867868","0.0","0.0","0.514751552795031","Platinum Asset Management","gt asset management, l.l.c."
"dbpedia_3379","Kaggle_2890516","0.0","0.0","0.4002557544757034","Platinum Asset Management","prime estate management"
"dbpedia_3379","Kaggle_2893363","0.0","0.0","0.42526315789473684","Platinum Asset Management","peninsula strata management"
"dbpedia_3379","Kaggle_2909651","0.0","0.0","0.516969696969697","Platinum Asset Management","longrising asset management ltd"
"dbpedia_3379","Kaggle_2926427","0.0","0.0","0.47777777777777775","Platinum Asset Management","foundation asset management (faman)"
"dbpedia_3379","Kaggle_2948636","0.0","0.0","0.3940199335548173","Platinum Asset Management","insinger de beaufort asset management n.v."
"dbpedia_3379","Kaggle_2950443","0.0","0.0","0.4546583850931677","Platinum Asset Management","national waste management"
"dbpedia_3379","Kaggle_2960937","0.0","0.0","0.5937031484257871","Platinum Asset Management","artico asset management"
"dbpedia_3379","Kaggle_2962572","0.0","0.0","0.5569696969696969","Platinum Asset Management","copernicus asset management sa"
"dbpedia_3379","Kaggle_2965016","0.0","0.0","0.39371980676328505","Platinum Asset Management","family systems management, inc."
"dbpedia_3379","Kaggle_2965034","0.0","0.0","0.3858695652173913","Platinum Asset Management","dsi wealth management group inc."
"dbpedia_3379","Kaggle_2965158","0.0","0.0","0.4329192546583851","Platinum Asset Management","national hotel management limited"
"dbpedia_3379","Kaggle_2965372","0.0","0.0","0.6371814092953523","Platinum Asset Management","altius asset management"
"dbpedia_3379","Kaggle_2982186","0.0","0.0","0.45438596491228067","Platinum Asset Management","prime properties asset management"
